policy,alpha,rep,delta,omega_estimator,n_calib,n_audit,n_eval,estimate,mean_ref,t_hat,truth_cvar,truth_mean,abs_error,alpha1_collapse_err,audit_W,audit_p,audit_g1,audit_g2,audit_decision
right_skew,0.1,1,0.0,boot_fixed,245,55,500,0.05865993361563821,0.2771695541549745,0.1,0.05966354426538299,0.2857142857142857,0.0010036106497447808,0.0,7.605086060008495,0.022313954586747453,-0.02727272727272727,-0.003700010734103173,REFUSE-LEVEL
right_skew,0.1,4,0.0,analytical,248,52,500,0.05194467113517885,0.27932739533092016,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.00771887313020414,0.0,5.373250514205298,0.0681104070692311,-0.023076923076923075,-0.002750456706932789,PASS
right_skew,0.1,4,0.0,boot_remax_ridge,248,52,500,0.05194467113517885,0.27932739533092016,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.00771887313020414,0.0,0.02606223238702451,0.9870534211971805,-0.023076923076923075,-0.002750456706932789,PASS
right_skew,0.1,4,0.0,boot_remax_no_ridge,248,52,500,0.05194467113517885,0.27932739533092016,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.00771887313020414,0.0,10.191949434307416,0.00612133715371721,-0.023076923076923075,-0.002750456706932789,REFUSE-LEVEL
right_skew,0.1,4,0.0,boot_fixed,248,52,500,0.05194467113517885,0.27932739533092016,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.00771887313020414,0.0,5.298851548733743,0.07069179444830198,-0.023076923076923075,-0.002750456706932789,PASS
right_skew,0.1,2,0.0,analytical,255,45,500,0.05977117494484693,0.26675458823625114,0.1,0.05966354426538299,0.2857142857142857,0.00010763067946394089,0.0,1.4070516995248106,0.49483750167053575,0.05555555555555555,0.0011457278610318557,PASS
right_skew,0.1,2,0.0,boot_remax_ridge,255,45,500,0.05977117494484693,0.26675458823625114,0.1,0.05966354426538299,0.2857142857142857,0.00010763067946394089,0.0,0.12247038835584943,0.9406019896469492,0.05555555555555555,0.0011457278610318557,PASS
right_skew,0.1,2,0.0,boot_remax_no_ridge,255,45,500,0.05977117494484693,0.26675458823625114,0.1,0.05966354426538299,0.2857142857142857,0.00010763067946394089,0.0,1.0607880699901822,0.5883730844104729,0.05555555555555555,0.0011457278610318557,PASS
right_skew,0.1,2,0.0,boot_fixed,255,45,500,0.05977117494484693,0.26675458823625114,0.1,0.05966354426538299,0.2857142857142857,0.00010763067946394089,0.0,1.4818786155116799,0.47666596913245995,0.05555555555555555,0.0011457278610318557,PASS
right_skew,0.1,3,0.0,analytical,236,64,500,0.0637336819887866,0.29536926180888834,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.004070137723403602,0.0,5.253794894975703,0.072302436719489,-0.006249999999999988,0.0010812460785695848,PASS
right_skew,0.1,3,0.0,boot_remax_ridge,236,64,500,0.0637336819887866,0.29536926180888834,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.004070137723403602,0.0,0.0024026982136053465,0.9987993722241498,-0.006249999999999988,0.0010812460785695848,PASS
right_skew,0.1,3,0.0,boot_remax_no_ridge,236,64,500,0.0637336819887866,0.29536926180888834,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.004070137723403602,0.0,3.462307852759943,0.17707995479825067,-0.006249999999999988,0.0010812460785695848,PASS
right_skew,0.1,3,0.0,boot_fixed,236,64,500,0.0637336819887866,0.29536926180888834,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.004070137723403602,0.0,5.107333839460554,0.07779587111321762,-0.006249999999999988,0.0010812460785695848,PASS
right_skew,1.0,0,0.0,analytical,244,56,500,0.2876166698234701,0.28761666982346845,0.9666666666666667,0.2857142857142857,0.2857142857142857,0.0019023841091844185,1.6653345369377348e-15,2.8157320136088555,0.24466483955941454,0.0,0.022430901454027763,PASS
right_skew,1.0,0,0.0,boot_remax_ridge,244,56,500,0.2876166698234701,0.28761666982346845,0.9666666666666667,0.2857142857142857,0.2857142857142857,0.0019023841091844185,1.6653345369377348e-15,0.02785371364325146,0.9861696732092744,0.0,0.022430901454027763,PASS
right_skew,1.0,0,0.0,boot_remax_no_ridge,244,56,500,0.2876166698234701,0.28761666982346845,0.9666666666666667,0.2857142857142857,0.2857142857142857,0.0019023841091844185,1.6653345369377348e-15,2.434082770389353,0.29610493267620863,0.0,0.022430901454027763,PASS
right_skew,1.0,0,0.0,boot_fixed,244,56,500,0.2876166698234701,0.28761666982346845,0.9666666666666667,0.2857142857142857,0.2857142857142857,0.0019023841091844185,1.6653345369377348e-15,2.4340827703893524,0.29610493267620863,0.0,0.022430901454027763,PASS
right_skew,1.0,3,0.0,analytical,236,64,500,0.2953692618088908,0.29536926180888834,0.9833333333333333,0.2857142857142857,0.2857142857142857,0.009654976094605083,2.4424906541753444e-15,2.2461203516731563,0.3252828472746706,0.0,-0.025788666534494596,PASS
right_skew,1.0,3,0.0,boot_remax_ridge,236,64,500,0.2953692618088908,0.29536926180888834,0.9833333333333333,0.2857142857142857,0.2857142857142857,0.009654976094605083,2.4424906541753444e-15,0.041864065119572864,0.9792855218377279,0.0,-0.025788666534494596,PASS
right_skew,1.0,3,0.0,boot_remax_no_ridge,236,64,500,0.2953692618088908,0.29536926180888834,0.9833333333333333,0.2857142857142857,0.2857142857142857,0.009654976094605083,2.4424906541753444e-15,2.5616500079938893,0.2778080131634907,0.0,-0.025788666534494596,PASS
right_skew,1.0,3,0.0,boot_fixed,236,64,500,0.2953692618088908,0.29536926180888834,0.9833333333333333,0.2857142857142857,0.2857142857142857,0.009654976094605083,2.4424906541753444e-15,2.5487356523401825,0.279607673014971,0.0,-0.025788666534494596,PASS
right_skew,1.0,1,0.0,analytical,245,55,500,0.27716955415497735,0.2771695541549745,0.9666666666666667,0.2857142857142857,0.2857142857142857,0.00854473155930835,2.831068712794149e-15,0.017598208687755426,0.9912394944800915,0.0,0.0022982626467705648,PASS
right_skew,1.0,1,0.0,boot_remax_ridge,245,55,500,0.27716955415497735,0.2771695541549745,0.9666666666666667,0.2857142857142857,0.2857142857142857,0.00854473155930835,2.831068712794149e-15,0.0002866959859069282,0.9998566622808792,0.0,0.0022982626467705648,PASS
right_skew,1.0,1,0.0,boot_remax_no_ridge,245,55,500,0.27716955415497735,0.2771695541549745,0.9666666666666667,0.2857142857142857,0.2857142857142857,0.00854473155930835,2.831068712794149e-15,0.021833895579165277,0.989142425828957,0.0,0.0022982626467705648,PASS
right_skew,1.0,1,0.0,boot_fixed,245,55,500,0.27716955415497735,0.2771695541549745,0.9666666666666667,0.2857142857142857,0.2857142857142857,0.00854473155930835,2.831068712794149e-15,0.021833895579165274,0.989142425828957,0.0,0.0022982626467705648,PASS
right_skew,1.0,2,0.0,analytical,255,45,500,0.26675458823625353,0.26675458823625114,0.9666666666666667,0.2857142857142857,0.2857142857142857,0.018959697478032167,2.3869795029440866e-15,0.4329952032437046,0.8053344664169412,0.0,-0.011219650992246382,PASS
right_skew,1.0,2,0.0,boot_remax_ridge,255,45,500,0.26675458823625353,0.26675458823625114,0.9666666666666667,0.2857142857142857,0.2857142857142857,0.018959697478032167,2.3869795029440866e-15,0.005586691067781217,0.9972105522256375,0.0,-0.011219650992246382,PASS
right_skew,1.0,2,0.0,boot_remax_no_ridge,255,45,500,0.26675458823625353,0.26675458823625114,0.9666666666666667,0.2857142857142857,0.2857142857142857,0.018959697478032167,2.3869795029440866e-15,0.40606546765593526,0.8162515219513992,0.0,-0.011219650992246382,PASS
right_skew,1.0,2,0.0,boot_fixed,255,45,500,0.26675458823625353,0.26675458823625114,0.9666666666666667,0.2857142857142857,0.2857142857142857,0.018959697478032167,2.3869795029440866e-15,0.40606546765593526,0.8162515219513992,0.0,-0.011219650992246382,PASS
right_skew,1.0,4,0.0,analytical,248,52,500,0.279327395330922,0.27932739533092016,0.8833333333333333,0.2857142857142857,0.2857142857142857,0.006386890383363708,1.8318679906315083e-15,1.3322054011526743,0.5137067505414193,0.0,-0.018835608143429623,PASS
right_skew,1.0,4,0.0,boot_remax_ridge,248,52,500,0.279327395330922,0.27932739533092016,0.8833333333333333,0.2857142857142857,0.2857142857142857,0.006386890383363708,1.8318679906315083e-15,0.01818984388580308,0.9909463117592191,0.0,-0.018835608143429623,PASS
right_skew,1.0,4,0.0,boot_remax_no_ridge,248,52,500,0.279327395330922,0.27932739533092016,0.8833333333333333,0.2857142857142857,0.2857142857142857,0.006386890383363708,1.8318679906315083e-15,1.2970491128265373,0.5228165943634275,0.0,-0.018835608143429623,PASS
right_skew,1.0,4,0.0,boot_fixed,248,52,500,0.279327395330922,0.27932739533092016,0.8833333333333333,0.2857142857142857,0.2857142857142857,0.006386890383363708,1.8318679906315083e-15,1.2970491128265367,0.5228165943634276,0.0,-0.018835608143429623,PASS
