policy,alpha,rep,delta,omega_estimator,n_calib,n_audit,n_eval,estimate,mean_ref,t_hat,truth_cvar,truth_mean,abs_error,alpha1_collapse_err,audit_W,audit_p,audit_g1,audit_g2,audit_decision
right_skew,0.1,16,0.1,boot_fixed,489,111,1000,0.05984175026686012,0.28666878526495154,0.1,0.05966354426538299,0.2857142857142857,0.00017820600147713112,0.0,2.6690258704681877,0.2632863817510034,0.01711711711711711,-0.000996954766088414,PASS
right_skew,0.1,16,0.3,analytical,489,111,1000,0.05897048930478438,0.283587121701855,0.1,0.05966354426538299,0.2857142857142857,0.000693054960598613,0.0,2.416859501902649,0.29866589124657217,0.01711711711711711,-0.000996954766088414,PASS
right_skew,0.1,16,0.3,boot_remax_ridge,489,111,1000,0.05897048930478438,0.283587121701855,0.1,0.05966354426538299,0.2857142857142857,0.000693054960598613,0.0,0.029423692258505225,0.9853958443237364,0.01711711711711711,-0.000996954766088414,PASS
right_skew,0.1,16,0.3,boot_remax_no_ridge,489,111,1000,0.05897048930478438,0.283587121701855,0.1,0.05966354426538299,0.2857142857142857,0.000693054960598613,0.0,5.273379721196671,0.07159787669175577,0.01711711711711711,-0.000996954766088414,PASS
right_skew,0.1,16,0.3,boot_fixed,489,111,1000,0.05897048930478438,0.283587121701855,0.1,0.05966354426538299,0.2857142857142857,0.000693054960598613,0.0,2.6690258704681877,0.2632863817510034,0.01711711711711711,-0.000996954766088414,PASS
right_skew,0.1,16,0.5,analytical,489,111,1000,0.05801712166049576,0.28105951813892593,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.0016464226048872321,0.0,2.846660470108171,0.24091039127871938,-0.03693693693693693,-0.0007573013687181874,PASS
right_skew,0.1,16,0.5,boot_remax_ridge,489,111,1000,0.05801712166049576,0.28105951813892593,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.0016464226048872321,0.0,0.13651079976855057,0.9340218940282704,-0.03693693693693693,-0.0007573013687181874,PASS
right_skew,0.1,16,0.5,boot_remax_no_ridge,489,111,1000,0.05801712166049576,0.28105951813892593,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.0016464226048872321,0.0,1.383495805500773,0.5007001286277695,-0.03693693693693693,-0.0007573013687181874,PASS
right_skew,0.1,16,0.5,boot_fixed,489,111,1000,0.05801712166049576,0.28105951813892593,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.0016464226048872321,0.0,2.8124793097983374,0.2450630744346276,-0.03693693693693693,-0.0007573013687181874,PASS
right_skew,0.1,16,1.0,analytical,489,111,1000,0.05681208812570847,0.2747122859284875,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.002851456139674524,0.0,2.846660470108171,0.24091039127871938,-0.03693693693693693,-0.0007573013687181874,PASS
right_skew,0.1,16,1.0,boot_remax_ridge,489,111,1000,0.05681208812570847,0.2747122859284875,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.002851456139674524,0.0,0.13651079976855057,0.9340218940282704,-0.03693693693693693,-0.0007573013687181874,PASS
right_skew,0.1,16,1.0,boot_remax_no_ridge,489,111,1000,0.05681208812570847,0.2747122859284875,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.002851456139674524,0.0,1.383495805500773,0.5007001286277695,-0.03693693693693693,-0.0007573013687181874,PASS
right_skew,0.1,16,1.0,boot_fixed,489,111,1000,0.05681208812570847,0.2747122859284875,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.002851456139674524,0.0,2.8124793097983374,0.2450630744346276,-0.03693693693693693,-0.0007573013687181874,PASS
right_skew,0.1,17,0.0,analytical,499,101,1000,0.06316379468329306,0.28072383988863464,0.1,0.05966354426538299,0.2857142857142857,0.003500250417910064,0.0,2.183964081325316,0.335550758919404,0.028712871287128704,0.0023382566749220865,PASS
right_skew,0.1,17,0.0,boot_remax_ridge,499,101,1000,0.06316379468329306,0.28072383988863464,0.1,0.05966354426538299,0.2857142857142857,0.003500250417910064,0.0,0.07231962612112783,0.9644861436833819,0.028712871287128704,0.0023382566749220865,PASS
right_skew,0.1,17,0.0,boot_remax_no_ridge,499,101,1000,0.06316379468329306,0.28072383988863464,0.1,0.05966354426538299,0.2857142857142857,0.003500250417910064,0.0,1.6089154137751533,0.447330445014678,0.028712871287128704,0.0023382566749220865,PASS
right_skew,0.1,17,0.0,boot_fixed,499,101,1000,0.06316379468329306,0.28072383988863464,0.1,0.05966354426538299,0.2857142857142857,0.003500250417910064,0.0,2.0874776685853407,0.3521356408475974,0.028712871287128704,0.0023382566749220865,PASS
right_skew,0.1,17,0.1,analytical,499,101,1000,0.06272953082407665,0.2792407064556567,0.1,0.05966354426538299,0.2857142857142857,0.0030659865586936536,0.0,2.183964081325316,0.335550758919404,0.028712871287128704,0.0023382566749220865,PASS
right_skew,0.1,17,0.1,boot_remax_ridge,499,101,1000,0.06272953082407665,0.2792407064556567,0.1,0.05966354426538299,0.2857142857142857,0.0030659865586936536,0.0,0.07231962612112783,0.9644861436833819,0.028712871287128704,0.0023382566749220865,PASS
right_skew,0.1,17,0.1,boot_remax_no_ridge,499,101,1000,0.06272953082407665,0.2792407064556567,0.1,0.05966354426538299,0.2857142857142857,0.0030659865586936536,0.0,1.6089154137751533,0.447330445014678,0.028712871287128704,0.0023382566749220865,PASS
right_skew,0.1,17,0.1,boot_fixed,499,101,1000,0.06272953082407665,0.2792407064556567,0.1,0.05966354426538299,0.2857142857142857,0.0030659865586936536,0.0,2.0874776685853407,0.3521356408475974,0.028712871287128704,0.0023382566749220865,PASS
right_skew,0.1,17,0.3,analytical,499,101,1000,0.061897711326433395,0.27687324495503207,0.1,0.05966354426538299,0.2857142857142857,0.002234167061050403,0.0,2.183964081325316,0.335550758919404,0.028712871287128704,0.0023382566749220865,PASS
right_skew,0.1,17,0.3,boot_remax_ridge,499,101,1000,0.061897711326433395,0.27687324495503207,0.1,0.05966354426538299,0.2857142857142857,0.002234167061050403,0.0,0.07231962612112783,0.9644861436833819,0.028712871287128704,0.0023382566749220865,PASS
right_skew,0.1,17,0.3,boot_remax_no_ridge,499,101,1000,0.061897711326433395,0.27687324495503207,0.1,0.05966354426538299,0.2857142857142857,0.002234167061050403,0.0,1.6089154137751533,0.447330445014678,0.028712871287128704,0.0023382566749220865,PASS
right_skew,0.1,17,0.3,boot_fixed,499,101,1000,0.061897711326433395,0.27687324495503207,0.1,0.05966354426538299,0.2857142857142857,0.002234167061050403,0.0,2.0874776685853407,0.3521356408475974,0.028712871287128704,0.0023382566749220865,PASS
right_skew,0.1,17,0.5,analytical,499,101,1000,0.06051786599204735,0.27398556673191427,0.1,0.05966354426538299,0.2857142857142857,0.0008543217266643588,0.0,2.183964081325316,0.335550758919404,0.028712871287128704,0.0023382566749220865,PASS
right_skew,0.1,17,0.5,boot_remax_ridge,499,101,1000,0.06051786599204735,0.27398556673191427,0.1,0.05966354426538299,0.2857142857142857,0.0008543217266643588,0.0,0.07231962612112783,0.9644861436833819,0.028712871287128704,0.0023382566749220865,PASS
right_skew,0.1,17,0.5,boot_remax_no_ridge,499,101,1000,0.06051786599204735,0.27398556673191427,0.1,0.05966354426538299,0.2857142857142857,0.0008543217266643588,0.0,1.6089154137751533,0.447330445014678,0.028712871287128704,0.0023382566749220865,PASS
right_skew,0.1,17,0.5,boot_fixed,499,101,1000,0.06051786599204735,0.27398556673191427,0.1,0.05966354426538299,0.2857142857142857,0.0008543217266643588,0.0,2.0874776685853407,0.3521356408475974,0.028712871287128704,0.0023382566749220865,PASS
right_skew,0.1,18,0.1,analytical,499,101,1000,0.05989963478787713,0.2806289076316998,0.1,0.05966354426538299,0.2857142857142857,0.00023609052249413953,0.0,10.344778600804428,0.005671002889647614,-0.020792079207920793,-0.0025912001567869815,REFUSE-LEVEL
right_skew,0.1,18,0.1,boot_remax_ridge,499,101,1000,0.05989963478787713,0.2806289076316998,0.1,0.05966354426538299,0.2857142857142857,0.00023609052249413953,0.0,0.042059913820547516,0.9791896306341789,-0.020792079207920793,-0.0025912001567869815,PASS
right_skew,0.1,18,0.1,boot_remax_no_ridge,499,101,1000,0.05989963478787713,0.2806289076316998,0.1,0.05966354426538299,0.2857142857142857,0.00023609052249413953,0.0,25.92673269936183,2.3446689243478147e-6,-0.020792079207920793,-0.0025912001567869815,REFUSE-LEVEL
right_skew,0.1,18,0.1,boot_fixed,499,101,1000,0.05989963478787713,0.2806289076316998,0.1,0.05966354426538299,0.2857142857142857,0.00023609052249413953,0.0,10.118043993238617,0.006351768527288693,-0.020792079207920793,-0.0025912001567869815,REFUSE-LEVEL
right_skew,0.1,17,1.0,analytical,499,101,1000,0.058210359176424954,0.2676191547445399,0.1,0.05966354426538299,0.2857142857142857,0.001453185088958038,0.0,2.183964081325316,0.335550758919404,0.028712871287128704,0.0023382566749220865,PASS
right_skew,0.1,17,1.0,boot_remax_ridge,499,101,1000,0.058210359176424954,0.2676191547445399,0.1,0.05966354426538299,0.2857142857142857,0.001453185088958038,0.0,0.07231962612112783,0.9644861436833819,0.028712871287128704,0.0023382566749220865,PASS
right_skew,0.1,17,1.0,boot_remax_no_ridge,499,101,1000,0.058210359176424954,0.2676191547445399,0.1,0.05966354426538299,0.2857142857142857,0.001453185088958038,0.0,1.6089154137751533,0.447330445014678,0.028712871287128704,0.0023382566749220865,PASS
right_skew,0.1,17,1.0,boot_fixed,499,101,1000,0.058210359176424954,0.2676191547445399,0.1,0.05966354426538299,0.2857142857142857,0.001453185088958038,0.0,2.0874776685853407,0.3521356408475974,0.028712871287128704,0.0023382566749220865,PASS
right_skew,0.1,18,0.0,analytical,499,101,1000,0.06033560236968804,0.2821921104152319,0.1,0.05966354426538299,0.2857142857142857,0.0006720581043050469,0.0,10.344778600804428,0.005671002889647614,-0.020792079207920793,-0.0025912001567869815,REFUSE-LEVEL
right_skew,0.1,18,0.0,boot_remax_ridge,499,101,1000,0.06033560236968804,0.2821921104152319,0.1,0.05966354426538299,0.2857142857142857,0.0006720581043050469,0.0,0.042059913820547516,0.9791896306341789,-0.020792079207920793,-0.0025912001567869815,PASS
right_skew,0.1,18,0.0,boot_remax_no_ridge,499,101,1000,0.06033560236968804,0.2821921104152319,0.1,0.05966354426538299,0.2857142857142857,0.0006720581043050469,0.0,25.92673269936183,2.3446689243478147e-6,-0.020792079207920793,-0.0025912001567869815,REFUSE-LEVEL
right_skew,0.1,18,0.0,boot_fixed,499,101,1000,0.06033560236968804,0.2821921104152319,0.1,0.05966354426538299,0.2857142857142857,0.0006720581043050469,0.0,10.118043993238617,0.006351768527288693,-0.020792079207920793,-0.0025912001567869815,REFUSE-LEVEL
right_skew,0.1,18,0.3,analytical,499,101,1000,0.05933948241002962,0.2779734379852574,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.00032406185535337195,0.0,11.487492583075069,0.0032027473471318846,-0.05049504950495047,-0.0017535264644265086,REFUSE-LEVEL
right_skew,0.1,18,0.3,boot_remax_ridge,499,101,1000,0.05933948241002962,0.2779734379852574,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.00032406185535337195,0.0,0.2444124940835613,0.8849658280949431,-0.05049504950495047,-0.0017535264644265086,PASS
right_skew,0.1,18,0.3,boot_remax_no_ridge,499,101,1000,0.05933948241002962,0.2779734379852574,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.00032406185535337195,0.0,9.876604512688404,0.007166755363117949,-0.05049504950495047,-0.0017535264644265086,REFUSE-LEVEL
right_skew,0.1,18,0.3,boot_fixed,499,101,1000,0.05933948241002962,0.2779734379852574,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.00032406185535337195,0.0,11.477249362335332,0.0032191926484219646,-0.05049504950495047,-0.0017535264644265086,REFUSE-LEVEL
right_skew,0.1,18,0.5,analytical,499,101,1000,0.05894523959518633,0.27467133386179193,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.000718304670196665,0.0,11.487492583075069,0.0032027473471318846,-0.05049504950495047,-0.0017535264644265086,REFUSE-LEVEL
right_skew,0.1,18,0.5,boot_remax_ridge,499,101,1000,0.05894523959518633,0.27467133386179193,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.000718304670196665,0.0,0.2444124940835613,0.8849658280949431,-0.05049504950495047,-0.0017535264644265086,PASS
right_skew,0.1,18,0.5,boot_remax_no_ridge,499,101,1000,0.05894523959518633,0.27467133386179193,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.000718304670196665,0.0,9.876604512688404,0.007166755363117949,-0.05049504950495047,-0.0017535264644265086,REFUSE-LEVEL
right_skew,0.1,18,0.5,boot_fixed,499,101,1000,0.05894523959518633,0.27467133386179193,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.000718304670196665,0.0,11.477249362335332,0.0032191926484219646,-0.05049504950495047,-0.0017535264644265086,REFUSE-LEVEL
right_skew,0.1,19,0.0,analytical,497,103,1000,0.05903308301432792,0.2856952169813942,0.1,0.05966354426538299,0.2857142857142857,0.0006304612510550714,0.0,0.11938922424711917,0.9420521809750443,0.0067961165048543645,0.0004389537945972103,PASS
right_skew,0.1,19,0.0,boot_remax_ridge,497,103,1000,0.05903308301432792,0.2856952169813942,0.1,0.05966354426538299,0.2857142857142857,0.0006304612510550714,0.0,0.004426958946748148,0.997788968465828,0.0067961165048543645,0.0004389537945972103,PASS
right_skew,0.1,19,0.0,boot_remax_no_ridge,497,103,1000,0.05903308301432792,0.2856952169813942,0.1,0.05966354426538299,0.2857142857142857,0.0006304612510550714,0.0,0.14343334253053058,0.9307945793053389,0.0067961165048543645,0.0004389537945972103,PASS
right_skew,0.1,19,0.0,boot_fixed,497,103,1000,0.05903308301432792,0.2856952169813942,0.1,0.05966354426538299,0.2857142857142857,0.0006304612510550714,0.0,0.12305181104690383,0.9403285857196706,0.0067961165048543645,0.0004389537945972103,PASS
right_skew,0.1,18,1.0,analytical,499,101,1000,0.05689101596255072,0.26882972557695817,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.0027725283028322695,0.0,11.487492583075069,0.0032027473471318846,-0.05049504950495047,-0.0017535264644265086,REFUSE-LEVEL
right_skew,0.1,18,1.0,boot_remax_ridge,499,101,1000,0.05689101596255072,0.26882972557695817,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.0027725283028322695,0.0,0.2444124940835613,0.8849658280949431,-0.05049504950495047,-0.0017535264644265086,PASS
right_skew,0.1,18,1.0,boot_remax_no_ridge,499,101,1000,0.05689101596255072,0.26882972557695817,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.0027725283028322695,0.0,9.876604512688404,0.007166755363117949,-0.05049504950495047,-0.0017535264644265086,REFUSE-LEVEL
right_skew,0.1,18,1.0,boot_fixed,499,101,1000,0.05689101596255072,0.26882972557695817,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.0027725283028322695,0.0,11.477249362335332,0.0032191926484219646,-0.05049504950495047,-0.0017535264644265086,REFUSE-LEVEL
right_skew,0.1,19,0.1,analytical,497,103,1000,0.05835127575336653,0.28385396996763473,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.0013122685120164623,0.0,1.009465950639092,0.603666747828018,-0.012621359223300982,0.00029629789850846126,PASS
right_skew,0.1,19,0.1,boot_remax_ridge,497,103,1000,0.05835127575336653,0.28385396996763473,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.0013122685120164623,0.0,0.015216151605261347,0.9924207923493236,-0.012621359223300982,0.00029629789850846126,PASS
right_skew,0.1,19,0.1,boot_remax_no_ridge,497,103,1000,0.05835127575336653,0.28385396996763473,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.0013122685120164623,0.0,1.1558778854188052,0.5610535392053742,-0.012621359223300982,0.00029629789850846126,PASS
right_skew,0.1,19,0.1,boot_fixed,497,103,1000,0.05835127575336653,0.28385396996763473,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.0013122685120164623,0.0,0.9746319269407018,0.6142729144772726,-0.012621359223300982,0.00029629789850846126,PASS
right_skew,0.1,19,0.3,analytical,497,103,1000,0.05722418744732237,0.2805068152480925,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.002439356818060623,0.0,1.009465950639092,0.603666747828018,-0.012621359223300982,0.00029629789850846126,PASS
right_skew,0.1,19,0.3,boot_remax_ridge,497,103,1000,0.05722418744732237,0.2805068152480925,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.002439356818060623,0.0,0.015216151605261347,0.9924207923493236,-0.012621359223300982,0.00029629789850846126,PASS
right_skew,0.1,19,0.3,boot_remax_no_ridge,497,103,1000,0.05722418744732237,0.2805068152480925,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.002439356818060623,0.0,1.1558778854188052,0.5610535392053742,-0.012621359223300982,0.00029629789850846126,PASS
right_skew,0.1,19,0.3,boot_fixed,497,103,1000,0.05722418744732237,0.2805068152480925,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.002439356818060623,0.0,0.9746319269407018,0.6142729144772726,-0.012621359223300982,0.00029629789850846126,PASS
right_skew,0.1,19,0.5,analytical,497,103,1000,0.05627696888755836,0.27748226660922765,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.0033865753778246355,0.0,1.009465950639092,0.603666747828018,-0.012621359223300982,0.00029629789850846126,PASS
right_skew,0.1,19,0.5,boot_remax_ridge,497,103,1000,0.05627696888755836,0.27748226660922765,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.0033865753778246355,0.0,0.015216151605261347,0.9924207923493236,-0.012621359223300982,0.00029629789850846126,PASS
right_skew,0.1,19,0.5,boot_remax_no_ridge,497,103,1000,0.05627696888755836,0.27748226660922765,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.0033865753778246355,0.0,1.1558778854188052,0.5610535392053742,-0.012621359223300982,0.00029629789850846126,PASS
right_skew,0.1,19,0.5,boot_fixed,497,103,1000,0.05627696888755836,0.27748226660922765,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.0033865753778246355,0.0,0.9746319269407018,0.6142729144772726,-0.012621359223300982,0.00029629789850846126,PASS
right_skew,0.1,19,1.0,analytical,497,103,1000,0.054305174928442224,0.27096949975286955,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.005358369336940769,0.0,1.009465950639092,0.603666747828018,-0.012621359223300982,0.00029629789850846126,PASS
right_skew,0.1,19,1.0,boot_remax_ridge,497,103,1000,0.054305174928442224,0.27096949975286955,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.005358369336940769,0.0,0.015216151605261347,0.9924207923493236,-0.012621359223300982,0.00029629789850846126,PASS
right_skew,0.1,19,1.0,boot_remax_no_ridge,497,103,1000,0.054305174928442224,0.27096949975286955,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.005358369336940769,0.0,1.1558778854188052,0.5610535392053742,-0.012621359223300982,0.00029629789850846126,PASS
right_skew,0.1,19,1.0,boot_fixed,497,103,1000,0.054305174928442224,0.27096949975286955,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.005358369336940769,0.0,0.9746319269407018,0.6142729144772726,-0.012621359223300982,0.00029629789850846126,PASS
right_skew,0.1,20,0.0,analytical,476,124,1000,0.06070168740918408,0.2892300302635467,0.1,0.05966354426538299,0.2857142857142857,0.0010381431438010874,0.0,2.0572442097480153,0.357499217781585,-0.0032258064516129106,-0.0009862370252305777,PASS
right_skew,0.1,20,0.0,boot_remax_ridge,476,124,1000,0.06070168740918408,0.2892300302635467,0.1,0.05966354426538299,0.2857142857142857,0.0010381431438010874,0.0,0.0013135348107461667,0.9993434482191317,-0.0032258064516129106,-0.0009862370252305777,PASS
right_skew,0.1,20,0.0,boot_remax_no_ridge,476,124,1000,0.06070168740918408,0.2892300302635467,0.1,0.05966354426538299,0.2857142857142857,0.0010381431438010874,0.0,2.428135988732119,0.2969866786053357,-0.0032258064516129106,-0.0009862370252305777,PASS
right_skew,0.1,20,0.0,boot_fixed,476,124,1000,0.06070168740918408,0.2892300302635467,0.1,0.05966354426538299,0.2857142857142857,0.0010381431438010874,0.0,2.0841675334664655,0.3527189316830075,-0.0032258064516129106,-0.0009862370252305777,PASS
right_skew,0.1,20,0.1,analytical,476,124,1000,0.060134842666373194,0.2876409540557934,0.1,0.05966354426538299,0.2857142857142857,0.0004712984009902013,0.0,2.0572442097480153,0.357499217781585,-0.0032258064516129106,-0.0009862370252305777,PASS
right_skew,0.1,20,0.1,boot_remax_ridge,476,124,1000,0.060134842666373194,0.2876409540557934,0.1,0.05966354426538299,0.2857142857142857,0.0004712984009902013,0.0,0.0013135348107461667,0.9993434482191317,-0.0032258064516129106,-0.0009862370252305777,PASS
right_skew,0.1,20,0.1,boot_remax_no_ridge,476,124,1000,0.060134842666373194,0.2876409540557934,0.1,0.05966354426538299,0.2857142857142857,0.0004712984009902013,0.0,2.428135988732119,0.2969866786053357,-0.0032258064516129106,-0.0009862370252305777,PASS
right_skew,0.1,20,0.1,boot_fixed,476,124,1000,0.060134842666373194,0.2876409540557934,0.1,0.05966354426538299,0.2857142857142857,0.0004712984009902013,0.0,2.0841675334664655,0.3527189316830075,-0.0032258064516129106,-0.0009862370252305777,PASS
right_skew,0.1,20,0.5,analytical,476,124,1000,0.05794465014742008,0.28150717372723716,0.1,0.05966354426538299,0.2857142857142857,0.0017188941179629089,0.0,2.0572442097480153,0.357499217781585,-0.0032258064516129106,-0.0009862370252305777,PASS
right_skew,0.1,20,0.5,boot_remax_ridge,476,124,1000,0.05794465014742008,0.28150717372723716,0.1,0.05966354426538299,0.2857142857142857,0.0017188941179629089,0.0,0.0013135348107461667,0.9993434482191317,-0.0032258064516129106,-0.0009862370252305777,PASS
right_skew,0.1,20,0.5,boot_remax_no_ridge,476,124,1000,0.05794465014742008,0.28150717372723716,0.1,0.05966354426538299,0.2857142857142857,0.0017188941179629089,0.0,2.428135988732119,0.2969866786053357,-0.0032258064516129106,-0.0009862370252305777,PASS
right_skew,0.1,20,0.5,boot_fixed,476,124,1000,0.05794465014742008,0.28150717372723716,0.1,0.05966354426538299,0.2857142857142857,0.0017188941179629089,0.0,2.0841675334664655,0.3527189316830075,-0.0032258064516129106,-0.0009862370252305777,PASS
right_skew,0.1,20,0.3,analytical,476,124,1000,0.0590166622882013,0.2846620810593227,0.1,0.05966354426538299,0.2857142857142857,0.0006468819771816917,0.0,2.0572442097480153,0.357499217781585,-0.0032258064516129106,-0.0009862370252305777,PASS
right_skew,0.1,20,0.3,boot_remax_ridge,476,124,1000,0.0590166622882013,0.2846620810593227,0.1,0.05966354426538299,0.2857142857142857,0.0006468819771816917,0.0,0.0013135348107461667,0.9993434482191317,-0.0032258064516129106,-0.0009862370252305777,PASS
right_skew,0.1,20,0.3,boot_remax_no_ridge,476,124,1000,0.0590166622882013,0.2846620810593227,0.1,0.05966354426538299,0.2857142857142857,0.0006468819771816917,0.0,2.428135988732119,0.2969866786053357,-0.0032258064516129106,-0.0009862370252305777,PASS
right_skew,0.1,20,0.3,boot_fixed,476,124,1000,0.0590166622882013,0.2846620810593227,0.1,0.05966354426538299,0.2857142857142857,0.0006468819771816917,0.0,2.0841675334664655,0.3527189316830075,-0.0032258064516129106,-0.0009862370252305777,PASS
right_skew,0.1,20,1.0,analytical,476,124,1000,0.05572772577155964,0.27495446334470897,0.1,0.05966354426538299,0.2857142857142857,0.003935818493823351,0.0,2.0572442097480153,0.357499217781585,-0.0032258064516129106,-0.0009862370252305777,PASS
right_skew,0.1,20,1.0,boot_remax_ridge,476,124,1000,0.05572772577155964,0.27495446334470897,0.1,0.05966354426538299,0.2857142857142857,0.003935818493823351,0.0,0.0013135348107461667,0.9993434482191317,-0.0032258064516129106,-0.0009862370252305777,PASS
right_skew,0.1,20,1.0,boot_remax_no_ridge,476,124,1000,0.05572772577155964,0.27495446334470897,0.1,0.05966354426538299,0.2857142857142857,0.003935818493823351,0.0,2.428135988732119,0.2969866786053357,-0.0032258064516129106,-0.0009862370252305777,PASS
right_skew,0.1,20,1.0,boot_fixed,476,124,1000,0.05572772577155964,0.27495446334470897,0.1,0.05966354426538299,0.2857142857142857,0.003935818493823351,0.0,2.0841675334664655,0.3527189316830075,-0.0032258064516129106,-0.0009862370252305777,PASS
right_skew,0.1,21,0.0,analytical,494,106,1000,0.051526642425652365,0.2848083966928484,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.008136901839730627,0.0,14.344205723340119,0.0007677066517350895,-0.04339622641509434,-0.0016686015299061275,REFUSE-LEVEL
right_skew,0.1,21,0.0,boot_remax_ridge,494,106,1000,0.051526642425652365,0.2848083966928484,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.008136901839730627,0.0,0.18297641036862347,0.9125720797080165,-0.04339622641509434,-0.0016686015299061275,PASS
right_skew,0.1,21,0.0,boot_remax_no_ridge,494,106,1000,0.051526642425652365,0.2848083966928484,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.008136901839730627,0.0,3.4610794829835765,0.17718874803664952,-0.04339622641509434,-0.0016686015299061275,PASS
right_skew,0.1,21,0.0,boot_fixed,494,106,1000,0.051526642425652365,0.2848083966928484,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.008136901839730627,0.0,13.63870841939557,0.001092426172761285,-0.04339622641509434,-0.0016686015299061275,REFUSE-LEVEL
right_skew,0.1,21,0.1,analytical,494,106,1000,0.051195013602093296,0.283469158883862,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.008468530663289696,0.0,14.344205723340119,0.0007677066517350895,-0.04339622641509434,-0.0016686015299061275,REFUSE-LEVEL
right_skew,0.1,21,0.1,boot_remax_ridge,494,106,1000,0.051195013602093296,0.283469158883862,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.008468530663289696,0.0,0.18297641036862347,0.9125720797080165,-0.04339622641509434,-0.0016686015299061275,PASS
right_skew,0.1,21,0.1,boot_remax_no_ridge,494,106,1000,0.051195013602093296,0.283469158883862,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.008468530663289696,0.0,3.4610794829835765,0.17718874803664952,-0.04339622641509434,-0.0016686015299061275,PASS
right_skew,0.1,21,0.1,boot_fixed,494,106,1000,0.051195013602093296,0.283469158883862,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.008468530663289696,0.0,13.63870841939557,0.001092426172761285,-0.04339622641509434,-0.0016686015299061275,REFUSE-LEVEL
right_skew,0.1,21,0.3,analytical,494,106,1000,0.05057442613545005,0.2808980422073564,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.00908911812993294,0.0,14.344205723340119,0.0007677066517350895,-0.04339622641509434,-0.0016686015299061275,REFUSE-LEVEL
right_skew,0.1,21,0.3,boot_remax_ridge,494,106,1000,0.05057442613545005,0.2808980422073564,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.00908911812993294,0.0,0.18297641036862347,0.9125720797080165,-0.04339622641509434,-0.0016686015299061275,PASS
right_skew,0.1,21,0.3,boot_remax_no_ridge,494,106,1000,0.05057442613545005,0.2808980422073564,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.00908911812993294,0.0,3.4610794829835765,0.17718874803664952,-0.04339622641509434,-0.0016686015299061275,PASS
right_skew,0.1,21,0.3,boot_fixed,494,106,1000,0.05057442613545005,0.2808980422073564,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.00908911812993294,0.0,13.63870841939557,0.001092426172761285,-0.04339622641509434,-0.0016686015299061275,REFUSE-LEVEL
right_skew,0.1,21,0.5,analytical,494,106,1000,0.04998814405987409,0.2781402359753034,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.009675400205508902,0.0,14.344205723340119,0.0007677066517350895,-0.04339622641509434,-0.0016686015299061275,REFUSE-LEVEL
right_skew,0.1,21,0.5,boot_remax_ridge,494,106,1000,0.04998814405987409,0.2781402359753034,0.08333333333333333,0.05966354426538299,0.2857142857142857,0.009675400205508902,0.0,0.18297641036862347,0.9125720797080165,-0.04339622641509434,-0.0016686015299061275,PASS
