policy,alpha,rep,delta,omega_estimator,n_calib,n_audit,n_eval,estimate,mean_ref,t_hat,truth_cvar,truth_mean,abs_error,alpha1_collapse_err,audit_W,audit_p,audit_g1,audit_g2,audit_decision
uniform,0.1,9,0.0,boot_remax_ridge,483,117,1000,0.06146352807638715,0.5024520071050953,0.11666666666666667,0.05000000000000001,0.5,0.01146352807638714,0.0,0.08770128511009227,0.9570968963453,0.028205128205128195,0.003549649662039593,PASS
uniform,0.1,9,0.0,boot_remax_no_ridge,483,117,1000,0.06146352807638715,0.5024520071050953,0.11666666666666667,0.05000000000000001,0.5,0.01146352807638714,0.0,2.7373798295198775,0.25444007949001857,0.028205128205128195,0.003549649662039593,PASS
uniform,0.1,9,0.0,boot_fixed,483,117,1000,0.06146352807638715,0.5024520071050953,0.11666666666666667,0.05000000000000001,0.5,0.01146352807638714,0.0,3.475261774615137,0.1759367211863283,0.028205128205128195,0.003549649662039593,PASS
uniform,0.1,10,0.0,analytical,504,96,1000,0.036062796562965696,0.4905008330219847,0.06666666666666667,0.05000000000000001,0.5,0.013937203437034314,0.0,8.611131880084443,0.013493247011747589,-0.05833333333333333,-0.0013846254419487031,REFUSE-LEVEL
uniform,0.1,10,0.0,boot_remax_ridge,504,96,1000,0.036062796562965696,0.4905008330219847,0.06666666666666667,0.05000000000000001,0.5,0.013937203437034314,0.0,0.31363910673978024,0.8548583012006805,-0.05833333333333333,-0.0013846254419487031,PASS
uniform,0.1,10,0.0,boot_remax_no_ridge,504,96,1000,0.036062796562965696,0.4905008330219847,0.06666666666666667,0.05000000000000001,0.5,0.013937203437034314,0.0,10.327489947049653,0.00572023738530103,-0.05833333333333333,-0.0013846254419487031,REFUSE-LEVEL
uniform,0.1,10,0.0,boot_fixed,504,96,1000,0.036062796562965696,0.4905008330219847,0.06666666666666667,0.05000000000000001,0.5,0.013937203437034314,0.0,9.347738799630235,0.009336074540627903,-0.05833333333333333,-0.0013846254419487031,REFUSE-LEVEL
uniform,0.1,11,0.0,analytical,498,102,1000,0.0454095551948374,0.5018299476421396,0.1,0.05000000000000001,0.5,0.004590444805162609,0.0,8.8342935109885,0.012068617923861269,-0.050980392156862724,-0.002853672164440694,REFUSE-LEVEL
uniform,0.1,11,0.0,boot_remax_ridge,498,102,1000,0.0454095551948374,0.5018299476421396,0.1,0.05000000000000001,0.5,0.004590444805162609,0.0,0.247677977701005,0.8835220863376191,-0.050980392156862724,-0.002853672164440694,PASS
uniform,0.1,11,0.0,boot_remax_no_ridge,498,102,1000,0.0454095551948374,0.5018299476421396,0.1,0.05000000000000001,0.5,0.004590444805162609,0.0,5.296713551413372,0.07076740428806172,-0.050980392156862724,-0.002853672164440694,PASS
uniform,0.1,11,0.0,boot_fixed,498,102,1000,0.0454095551948374,0.5018299476421396,0.1,0.05000000000000001,0.5,0.004590444805162609,0.0,8.451265477904613,0.014616083617704723,-0.050980392156862724,-0.002853672164440694,REFUSE-LEVEL
uniform,0.1,12,0.0,analytical,487,113,1000,0.045015797439913095,0.4844256079145427,0.08333333333333333,0.05000000000000001,0.5,0.004984202560086914,0.0,2.2541940888124774,0.32397237006405033,-0.011504424778761062,-0.001335516706285128,PASS
uniform,0.1,12,0.0,boot_remax_ridge,487,113,1000,0.045015797439913095,0.4844256079145427,0.08333333333333333,0.05000000000000001,0.5,0.004984202560086914,0.0,0.01411294706588128,0.992968364918123,-0.011504424778761062,-0.001335516706285128,PASS
uniform,0.1,12,0.0,boot_remax_no_ridge,487,113,1000,0.045015797439913095,0.4844256079145427,0.08333333333333333,0.05000000000000001,0.5,0.004984202560086914,0.0,3.7363566999201945,0.15440467706783978,-0.011504424778761062,-0.001335516706285128,PASS
uniform,0.1,12,0.0,boot_fixed,487,113,1000,0.045015797439913095,0.4844256079145427,0.08333333333333333,0.05000000000000001,0.5,0.004984202560086914,0.0,2.090246737535852,0.3516484342678594,-0.011504424778761062,-0.001335516706285128,PASS
uniform,0.1,13,0.0,analytical,502,98,1000,0.04168842876152061,0.4807691462420011,0.08333333333333333,0.05000000000000001,0.5,0.0083115712384794,0.0,3.6285686408625613,0.1629544898667592,0.0020408163265306163,0.0017521752570657772,PASS
uniform,0.1,13,0.0,boot_remax_ridge,502,98,1000,0.04168842876152061,0.4807691462420011,0.08333333333333333,0.05000000000000001,0.5,0.0083115712384794,0.0,0.0006725566080497719,0.9996637782311866,0.0020408163265306163,0.0017521752570657772,PASS
uniform,0.1,13,0.0,boot_remax_no_ridge,502,98,1000,0.04168842876152061,0.4807691462420011,0.08333333333333333,0.05000000000000001,0.5,0.0083115712384794,0.0,1.8818606180764172,0.3902645997395986,0.0020408163265306163,0.0017521752570657772,PASS
uniform,0.1,13,0.0,boot_fixed,502,98,1000,0.04168842876152061,0.4807691462420011,0.08333333333333333,0.05000000000000001,0.5,0.0083115712384794,0.0,4.080197318261068,0.13001588299167066,0.0020408163265306163,0.0017521752570657772,PASS
uniform,0.1,15,0.0,analytical,501,99,1000,0.04970508161040584,0.493262257413002,0.1,0.05000000000000001,0.5,0.0002949183895941676,0.0,3.1060060592254843,0.21161154296474693,0.061616161616161624,0.001369144816488032,PASS
