n_eval,audit,W
1000,naive,14.763331478897323
1000,naive,4.438895851294028
1000,naive,4.8244576882096855
1000,naive,6.9983488502735725
1000,naive,1.1034007242338406
1000,naive,6.105091958681146
1000,naive,14.657214185104726
1000,naive,1.0611631171303153
1000,naive,4.42120192103295
1000,naive,21.717068286178595
1000,naive,2.953008456402012
1000,naive,21.690141092627865
1000,naive,7.119555463053453
1000,naive,4.81246311419539
1000,naive,4.434735949265325
1000,naive,3.4029088651752386
1000,naive,12.387051869838865
1000,naive,5.549816487575983
1000,naive,5.582629678678768
1000,naive,9.035820562265249
1000,naive,11.281247902253773
1000,naive,27.190070895414365
1000,naive,4.908546133094925
1000,naive,2.078388452082529
1000,naive,0.05116960140993502
1000,naive,9.942101745577009
1000,naive,10.245484149013715
1000,naive,6.057200283846066
1000,naive,4.078714375686868
1000,naive,1.648729653562447
1000,naive,0.9907070659849337
1000,naive,5.050272243261708
1000,naive,6.4471462897181055
1000,naive,1.065297341604152
1000,naive,1.761174894229448
1000,naive,1.5549685375396645
1000,naive,1.1519035664749362
1000,naive,1.315366874324142
1000,naive,1.2428751160829306
1000,naive,3.5108616216843407
1000,naive,5.4229090072521355
1000,naive,2.367942870478799
1000,naive,6.100464703421749
1000,naive,5.531475112060406
1000,naive,0.986774591349981
1000,naive,11.257005566482105
1000,naive,4.689451253463054
1000,naive,9.221329115972187
1000,naive,10.380866824985395
1000,naive,21.907339036996586
1000,naive,1.0580806725124348
1000,naive,11.516042985424846
1000,naive,0.08733562770591252
1000,naive,1.7723375622978617
1000,naive,1.1784371331659838
1000,naive,6.7869229868465775
1000,naive,8.502170551776702
1000,naive,0.2711987331647645
1000,naive,1.3396158983681092
1000,naive,4.666192866263872
1000,naive,26.09683625970091
1000,naive,7.8184545706798545
1000,naive,19.012255392652847
1000,naive,1.758638107626685
1000,naive,2.836552714257049
1000,naive,8.011462184538885
1000,naive,0.18668282658012528
1000,naive,0.03098693760156155
1000,naive,7.520474150368958
1000,naive,6.75426731034081
1000,naive,24.53384666746945
1000,naive,12.248484284536833
1000,naive,1.794563836638035
1000,naive,2.589917339671051
1000,naive,22.91216291369482
1000,naive,2.6260653303531902
1000,naive,6.882363595990005
1000,naive,0.8014566006592441
1000,naive,3.8388802976617566
1000,naive,3.7928653536595744
1000,naive,2.226559635504825
1000,naive,4.643333475415656
1000,naive,1.9859602469846163
1000,naive,0.16639462826233997
1000,naive,1.3660809807200927
1000,naive,3.294792578573099
1000,naive,3.2987777923939445
1000,naive,14.717359841021445
1000,naive,13.06591925920845
1000,naive,3.4650611333592303
1000,naive,14.464751469028716
1000,naive,9.030146057096742
1000,naive,7.7438637386445475
1000,naive,8.518911214981204
1000,naive,6.224496733795404
1000,naive,4.3671813473227274
1000,naive,5.594992018231325
1000,naive,12.832022206483511
1000,naive,6.936543932718443
1000,naive,8.41886552209922
1000,naive,10.438597157440919
1000,naive,11.691210030265587
1000,naive,0.23207771121667342
1000,naive,5.997976090099566
1000,naive,1.998037086715148
1000,naive,3.8252663133025107
1000,naive,2.5539118428832084
1000,naive,8.827602085117539
1000,naive,1.995623357782726
1000,naive,6.280732986866948
1000,naive,17.767331203153134
1000,naive,8.203208026340128
1000,naive,2.329565301119221
1000,naive,13.784488255146522
1000,naive,23.204750484021897
1000,naive,5.98856759983494
1000,naive,0.7759239934520458
1000,naive,3.1839126823024277
1000,naive,1.4893646889332577
1000,naive,0.0951701128071936
1000,naive,13.770234705703704
1000,xf,0.19339999378204883
1000,xf,0.7211790787371904
1000,xf,3.4001175602522253
1000,xf,0.4290370475596697
1000,xf,0.7798141514121513
1000,xf,1.5466144449527044
1000,xf,1.0397128791654495
1000,xf,2.0674642080684538
1000,xf,2.7686740577042737
1000,xf,0.09482828496487238
1000,xf,2.0477910112271376
1000,xf,3.915946560838969
1000,xf,2.48318769376503
1000,xf,1.1950232345710416
1000,xf,1.6961769295811324
1000,xf,0.937028252075512
1000,xf,1.1237050710484398
1000,xf,2.594902898784225
1000,xf,0.22884332593432116
1000,xf,1.1690673844164896
1000,xf,2.1145326673558484
1000,xf,3.779524548440765
1000,xf,1.522202721249699
1000,xf,0.018609732266169122
1000,xf,1.3319921221004876
1000,xf,1.832901198284456
1000,xf,1.8769974132171714
1000,xf,1.127198633935218
1000,xf,1.1760560890268814
1000,xf,1.5279685811424997
1000,xf,0.0008394603070420453
1000,xf,0.28348256773343183
1000,xf,4.841264864260699
1000,xf,0.21961007696555995
1000,xf,1.017644066810358
1000,xf,0.5920009786500566
1000,xf,2.274648106544123
1000,xf,4.348815064136589
1000,xf,0.9876283619412501
1000,xf,0.44841840216642453
1000,xf,3.553788607327502
1000,xf,7.110858120734456
1000,xf,0.27551085284434984
1000,xf,0.3702667398820587
1000,xf,2.9125737062765147
1000,xf,2.7384713369260494
1000,xf,0.4857049103602786
1000,xf,0.20287293155640218
1000,xf,0.40966625417313796
1000,xf,2.567143146261209
1000,xf,0.7954682764491118
1000,xf,4.143873765834779
1000,xf,0.12477450697079358
1000,xf,3.3829793468537095
1000,xf,0.2295302133381057
1000,xf,3.1118322872406474
1000,xf,0.7374066590216061
1000,xf,0.7288157092989893
1000,xf,2.213084543186319
1000,xf,1.7500547722977868
1000,xf,0.1867942779802379
1000,xf,1.7863996302751426
1000,xf,8.909375227778124
1000,xf,1.0666423256472803
1000,xf,3.1704900094473243
1000,xf,1.723531748962356
1000,xf,0.676592410561763
1000,xf,2.184634909865736
1000,xf,1.6798087689557821
